hour,minu,location,count
040816,09,16,0
040816,09,17,0
040816,09,18,0
040816,09,19,0
040816,10,1,0
040816,10,2,4
040816,10,3,0
040816,10,4,1
040816,10,5,1
040816,10,6,0
040816,10,7,0
040816,10,8,0
040816,10,9,0
040816,10,10,0
040816,10,11,1
040816,10,12,5
040816,10,13,1
040816,10,14,0
040816,10,15,1
040816,10,16,1
040816,10,17,0
040816,10,18,1
040816,10,19,2
040816,11,1,0
040816,11,2,0
040816,11,3,0
040816,11,4,0
040816,11,5,0
040816,11,6,0
040816,11,7,0
040816,11,8,0
040816,11,9,0
040816,11,10,0
040816,11,11,0
040816,11,12,0
040816,11,13,0
040816,11,14,0
040816,11,15,0
040816,11,16,0
040816,11,17,0
040816,11,18,0
040816,11,19,0
040816,12,1,0
040816,12,2,0
040816,12,3,0
040816,12,4,0
040816,12,5,0
040816,12,6,0
040816,12,7,0
040816,12,8,0
040816,12,9,0
040816,12,10,0
040816,12,11,0
040816,12,12,0
040816,12,13,0
040816,12,14,0
040816,12,15,0
040816,12,16,0
040816,12,17,0
040816,12,18,0
040816,12,19,0
040816,13,1,0
040816,13,2,0
040816,13,3,0
040816,13,4,0
040816,13,5,0
040816,13,6,0
040816,13,7,0
040816,13,8,0
040816,13,9,0
040816,13,10,0
040816,13,11,0
040816,13,12,0
040816,13,13,0
040816,13,14,0
040816,13,15,0
040816,13,16,0
040816,13,17,0
040816,13,18,0
040816,13,19,0
040816,14,1,0
040816,14,2,0
040816,14,3,0
040816,14,4,0
040816,14,5,0
040816,14,6,0
040816,14,7,0
040816,14,8,0
040816,14,9,0
040816,14,10,0
040816,14,11,0
040816,14,12,0
040816,14,13,0
040816,14,14,0
040816,14,15,0
040816,14,16,0
040816,14,17,0
040816,14,18,0
040816,14,19,0
040816,15,1,3
040816,15,2,3
040816,15,3,0
040816,15,4,2
040816,15,5,0
040816,15,6,5
040816,15,7,0
040816,15,8,0
040816,15,9,0
040816,15,10,0
040816,15,11,1
040816,15,12,4
040816,15,13,0
040816,15,14,1
040816,15,15,3
040816,15,16,1
040816,15,17,2
040816,15,18,2
040816,15,19,0
040816,16,1,0
040816,16,2,0
040816,16,3,0
040816,16,4,0
040816,16,5,0
040816,16,6,0
040816,16,7,0
040816,16,8,0
040816,16,9,0
040816,16,10,0
040816,16,11,0
040816,16,12,0
040816,16,13,0
040816,16,14,0
040816,16,15,0
040816,16,16,0
040816,16,17,0
040816,16,18,0
040816,16,19,0
040816,17,1,0
040816,17,2,0
040816,17,3,0
040816,17,4,0
040816,17,5,0
040816,17,6,0
040816,17,7,0
040816,17,8,0
040816,17,9,0
040816,17,10,0
040816,17,11,0
040816,17,12,0
040816,17,13,0
040816,17,14,0
040816,17,15,0
040816,17,16,0
040816,17,17,0
040816,17,18,0
040816,17,19,0
040816,18,1,0
040816,18,2,0
040816,18,3,0
040816,18,4,0
040816,18,5,0
040816,18,6,0
040816,18,7,0
040816,18,8,0
040816,18,9,0
040816,18,10,0
040816,18,11,0
040816,18,12,0
040816,18,13,0
040816,18,14,0
040816,18,15,0
040816,18,16,0
040816,18,17,0
040816,18,18,0
040816,18,19,0
040816,19,1,0
040816,19,2,0
040816,19,3,0
040816,19,4,0
040816,19,5,0
040816,19,6,0
040816,19,7,0
040816,19,8,0
040816,19,9,0
040816,19,10,0
040816,19,11,0
040816,19,12,0
040816,19,13,0
040816,19,14,0
040816,19,15,0
040816,19,16,0
040816,19,17,0
040816,19,18,0
040816,19,19,0
040816,20,1,2
040816,20,2,1
040816,20,3,0
040816,20,4,2
040816,20,5,1
040816,20,6,3
040816,20,7,0
040816,20,8,0
040816,20,9,0
040816,20,10,0
040816,20,11,0
040816,20,12,3
040816,20,13,0
040816,20,14,0
040816,20,15,0
040816,20,16,0
040816,20,17,0
040816,20,18,0
040816,20,19,0
040816,21,1,0
040816,21,2,0
040816,21,3,0
040816,21,4,0
040816,21,5,0
040816,21,6,0
040816,21,7,0
040816,21,8,0
040816,21,9,0
040816,21,10,0
040816,21,11,0
040816,21,12,0
040816,21,13,0
040816,21,14,0
040816,21,15,0
040816,21,16,0
040816,21,17,0
040816,21,18,0
040816,21,19,0
040816,22,1,0
040816,22,2,0
040816,22,3,0
040816,22,4,0
040816,22,5,0
040816,22,6,0
040816,22,7,0
040816,22,8,0
040816,22,9,0
040816,22,10,0
040816,22,11,0
040816,22,12,0
040816,22,13,0
040816,22,14,0
040816,22,15,0
040816,22,16,0
040816,22,17,0
040816,22,18,0
040816,22,19,0
040816,23,1,0
040816,23,2,0
040816,23,3,0
040816,23,4,0
040816,23,5,0
040816,23,6,0
040816,23,7,0
040816,23,8,0
040816,23,9,0
040816,23,10,0
040816,23,11,0
040816,23,12,0
040816,23,13,0
040816,23,14,0
040816,23,15,0
040816,23,16,0
040816,23,17,0
040816,23,18,0
040816,23,19,0
040816,24,1,0
040816,24,2,0
040816,24,3,0
040816,24,4,0
040816,24,5,0
040816,24,6,0
040816,24,7,0
040816,24,8,0
040816,24,9,0
040816,24,10,0
040816,24,11,0
040816,24,12,0
040816,24,13,0
040816,24,14,0
040816,24,15,0
040816,24,16,0
040816,24,17,0
040816,24,18,0
040816,24,19,0
040816,25,1,1
040816,25,2,4
040816,25,3,0
040816,25,4,1
040816,25,5,0
040816,25,6,2
040816,25,7,1
040816,25,8,0
040816,25,9,0
040816,25,10,0
040816,25,11,1
040816,25,12,2
040816,25,13,0
040816,25,14,1
040816,25,15,1
040816,25,16,0
040816,25,17,1
040816,25,18,0
040816,25,19,1
040816,26,1,0
040816,26,2,0
040816,26,3,0
040816,26,4,0
040816,26,5,0
040816,26,6,0
040816,26,7,0
040816,26,8,0
040816,26,9,0
040816,26,10,0
040816,26,11,0
040816,26,12,0
040816,26,13,0
040816,26,14,0
040816,26,15,0
040816,26,16,0
040816,26,17,0
040816,26,18,0
040816,26,19,0
040816,27,1,0
040816,27,2,0
040816,27,3,0
040816,27,4,0
040816,27,5,0
040816,27,6,0
040816,27,7,0
040816,27,8,0
040816,27,9,0
040816,27,10,0
040816,27,11,0
040816,27,12,0
040816,27,13,0
040816,27,14,0
040816,27,15,0
040816,27,16,0
040816,27,17,0
040816,27,18,0
040816,27,19,0
040816,28,1,0
040816,28,2,0
040816,28,3,0
040816,28,4,0
040816,28,5,0
040816,28,6,0
040816,28,7,0
040816,28,8,0
040816,28,9,0
040816,28,10,0
040816,28,11,0
040816,28,12,0
040816,28,13,0
040816,28,14,0
040816,28,15,0
040816,28,16,0
040816,28,17,0
040816,28,18,0
040816,28,19,0
040816,29,1,0
040816,29,2,0
040816,29,3,0
040816,29,4,0
040816,29,5,0
040816,29,6,0
040816,29,7,0
040816,29,8,0
040816,29,9,0
040816,29,10,0
040816,29,11,0
040816,29,12,0
040816,29,13,0
040816,29,14,0
040816,29,15,0
040816,29,16,0
040816,29,17,0
040816,29,18,0
040816,29,19,0
040816,30,1,0
040816,30,2,3
040816,30,3,0
040816,30,4,0
040816,30,5,0
040816,30,6,1
040816,30,7,0
040816,30,8,0
040816,30,9,0
040816,30,10,0
040816,30,11,1
040816,30,12,3
040816,30,13,2
040816,30,14,0
040816,30,15,0
040816,30,16,2
040816,30,17,0
040816,30,18,1
040816,30,19,0
040816,31,1,0
040816,31,2,0
040816,31,3,0
040816,31,4,0
040816,31,5,0
040816,31,6,0
040816,31,7,0
040816,31,8,0
040816,31,9,0
040816,31,10,0
040816,31,11,0
040816,31,12,0
040816,31,13,0
040816,31,14,0
040816,31,15,0
040816,31,16,0
040816,31,17,0
040816,31,18,0
040816,31,19,0
040816,32,1,0
040816,32,2,0
040816,32,3,0
040816,32,4,0
040816,32,5,0
040816,32,6,0
040816,32,7,0
040816,32,8,0
040816,32,9,0
040816,32,10,0
040816,32,11,0
040816,32,12,0
040816,32,13,0
040816,32,14,0
040816,32,15,0
040816,32,16,0
040816,32,17,0
040816,32,18,0
040816,32,19,0
040816,33,1,0
040816,33,2,0
040816,33,3,0
040816,33,4,0
040816,33,5,0
040816,33,6,0
040816,33,7,0
040816,33,8,0
040816,33,9,0
040816,33,10,0
040816,33,11,0
040816,33,12,0
040816,33,13,0
040816,33,14,0
040816,33,15,0
040816,33,16,0
040816,33,17,0
040816,33,18,0
040816,33,19,0
040816,34,1,0
040816,34,2,0
040816,34,3,0
040816,34,4,0
040816,34,5,0
040816,34,6,0
040816,34,7,0
040816,34,8,0
040816,34,9,0
040816,34,10,0
040816,34,11,0
040816,34,12,0
040816,34,13,0
040816,34,14,0
040816,34,15,0
040816,34,16,0
040816,34,17,0
040816,34,18,0
040816,34,19,0
040816,35,1,0
040816,35,2,4
040816,35,3,0
040816,35,4,2
040816,35,5,1
040816,35,6,0
040816,35,7,0
040816,35,8,0
040816,35,9,0
040816,35,10,0
040816,35,11,0
040816,35,12,5
040816,35,13,1
040816,35,14,0
040816,35,15,2
040816,35,16,1
040816,35,17,0
040816,35,18,0
040816,35,19,0
040816,36,1,0
040816,36,2,0
040816,36,3,0
040816,36,4,0
040816,36,5,0
040816,36,6,0
040816,36,7,0
040816,36,8,0
040816,36,9,0
040816,36,10,0
040816,36,11,0
040816,36,12,0
040816,36,13,0
040816,36,14,0
040816,36,15,0
040816,36,16,0
040816,36,17,0
040816,36,18,0
040816,36,19,0
040816,37,1,0
040816,37,2,0
040816,37,3,0
040816,37,4,0
040816,37,5,0
040816,37,6,0
040816,37,7,0
040816,37,8,0
040816,37,9,0
040816,37,10,0
040816,37,11,0
040816,37,12,0
040816,37,13,0
040816,37,14,0
040816,37,15,0
040816,37,16,0
040816,37,17,0
040816,37,18,0
040816,37,19,0
040816,38,1,0
040816,38,2,0
040816,38,3,0
040816,38,4,0
040816,38,5,0
040816,38,6,0
040816,38,7,0
040816,38,8,0
040816,38,9,0
040816,38,10,0
040816,38,11,0
040816,38,12,0
040816,38,13,0
040816,38,14,0
040816,38,15,0
040816,38,16,0
040816,38,17,0
040816,38,18,0
040816,38,19,0
040816,39,1,0
040816,39,2,0
040816,39,3,0
040816,39,4,0
040816,39,5,0
040816,39,6,0
040816,39,7,0
040816,39,8,0
040816,39,9,0
040816,39,10,0
040816,39,11,0
040816,39,12,0
040816,39,13,0
040816,39,14,0
040816,39,15,0
040816,39,16,0
040816,39,17,0
040816,39,18,0
040816,39,19,0
040816,40,1,0
040816,40,2,2
040816,40,3,0
040816,40,4,1
040816,40,5,0
040816,40,6,1
040816,40,7,0
040816,40,8,0
040816,40,9,0
040816,40,10,0
040816,40,11,2
040816,40,12,2
040816,40,13,1
040816,40,14,0
040816,40,15,1
040816,40,16,0
040816,40,17,0
040816,40,18,2
040816,40,19,0
040816,41,1,0
040816,41,2,0
040816,41,3,0
040816,41,4,0
040816,41,5,0
040816,41,6,0
040816,41,7,0
040816,41,8,0
040816,41,9,0
040816,41,10,0
040816,41,11,0
040816,41,12,0
040816,41,13,0
040816,41,14,0
040816,41,15,0
040816,41,16,0
040816,41,17,0
040816,41,18,0
040816,41,19,0
040816,42,1,0
040816,42,2,0
040816,42,3,0
040816,42,4,0
040816,42,5,0
040816,42,6,0
040816,42,7,0
040816,42,8,0
040816,42,9,0
040816,42,10,0
040816,42,11,0
040816,42,12,0
040816,42,13,0
040816,42,14,0
040816,42,15,0
040816,42,16,0
040816,42,17,0
040816,42,18,0
040816,42,19,0
040816,43,1,0
040816,43,2,0
040816,43,3,0
040816,43,4,0
040816,43,5,0
040816,43,6,0
040816,43,7,0
040816,43,8,0
040816,43,9,0
040816,43,10,0
040816,43,11,0
040816,43,12,0
040816,43,13,0
040816,43,14,0
040816,43,15,0
040816,43,16,0
040816,43,17,0
040816,43,18,0
040816,43,19,0
040816,44,1,0
040816,44,2,0
040816,44,3,0
040816,44,4,0
040816,44,5,0
040816,44,6,0
040816,44,7,0
040816,44,8,0
040816,44,9,0
040816,44,10,0
040816,44,11,0
040816,44,12,0
040816,44,13,0
040816,44,14,0
040816,44,15,0
040816,44,16,0
040816,44,17,0
040816,44,18,0
040816,44,19,0
040816,45,1,0
040816,45,2,3
040816,45,3,0
040816,45,4,1
040816,45,5,0
040816,45,6,1
040816,45,7,0
040816,45,8,0
040816,45,9,0
040816,45,10,0
040816,45,11,1
040816,45,12,3
040816,45,13,0
040816,45,14,2
040816,45,15,0
040816,45,16,2
040816,45,17,1
040816,45,18,1
040816,45,19,1
040816,46,1,0
040816,46,2,0
040816,46,3,0
040816,46,4,0
040816,46,5,0
040816,46,6,0
040816,46,7,0
040816,46,8,0
040816,46,9,0
040816,46,10,0
040816,46,11,0
040816,46,12,0
040816,46,13,0
040816,46,14,0
040816,46,15,0
040816,46,16,0
040816,46,17,0
040816,46,18,0
040816,46,19,0
040816,47,1,0
040816,47,2,0
040816,47,3,0
040816,47,4,0
040816,47,5,0
040816,47,6,0
040816,47,7,0
040816,47,8,0
040816,47,9,0
040816,47,10,0
040816,47,11,0
040816,47,12,0
040816,47,13,0
040816,47,14,0
040816,47,15,0
040816,47,16,0
040816,47,17,0
040816,47,18,0
040816,47,19,0
040816,48,1,0
040816,48,2,0
040816,48,3,0
040816,48,4,0
040816,48,5,0
040816,48,6,0
040816,48,7,0
040816,48,8,0
040816,48,9,0
040816,48,10,0
040816,48,11,0
040816,48,12,0
040816,48,13,0
040816,48,14,0
040816,48,15,0
040816,48,16,0
040816,48,17,0
040816,48,18,0
040816,48,19,0
040816,49,1,0
040816,49,2,0
040816,49,3,0
040816,49,4,0
040816,49,5,0
040816,49,6,0
040816,49,7,0
040816,49,8,0
040816,49,9,0
040816,49,10,0
040816,49,11,0
040816,49,12,0
040816,49,13,0
040816,49,14,0
040816,49,15,0
040816,49,16,0
040816,49,17,0
040816,49,18,0
040816,49,19,0
040816,50,1,0
040816,50,2,4
040816,50,3,0
040816,50,4,2
040816,50,5,0
040816,50,6,1
040816,50,7,1
040816,50,8,0
040816,50,9,0
040816,50,10,0
040816,50,11,1
040816,50,12,2
040816,50,13,0
040816,50,14,1
040816,50,15,2
040816,50,16,3
040816,50,17,0
040816,50,18,1
040816,50,19,0
040816,51,1,0
040816,51,2,0
040816,51,3,0
040816,51,4,0
040816,51,5,0
040816,51,6,0
040816,51,7,0
040816,51,8,0
040816,51,9,0
040816,51,10,0
040816,51,11,0
040816,51,12,0
040816,51,13,0
040816,51,14,0
040816,51,15,0
040816,51,16,0
040816,51,17,0
040816,51,18,0
040816,51,19,0
040816,52,1,0
040816,52,2,0
040816,52,3,0
040816,52,4,0
040816,52,5,0
040816,52,6,0
040816,52,7,0
040816,52,8,0
040816,52,9,0
040816,52,10,0
040816,52,11,0
040816,52,12,0
040816,52,13,0
040816,52,14,0
040816,52,15,0
040816,52,16,0
040816,52,17,0
040816,52,18,0
040816,52,19,0
040816,53,1,0
040816,53,2,0
040816,53,3,0
040816,53,4,0
040816,53,5,0
040816,53,6,0
040816,53,7,0
040816,53,8,0
040816,53,9,0
040816,53,10,0
040816,53,11,0
040816,53,12,0
040816,53,13,0
040816,53,14,0
040816,53,15,0
040816,53,16,0
040816,53,17,0
040816,53,18,0
040816,53,19,0
040816,54,1,0
040816,54,2,0
040816,54,3,0
040816,54,4,0
040816,54,5,0
040816,54,6,0
040816,54,7,0
040816,54,8,0
040816,54,9,0
040816,54,10,0
040816,54,11,0
040816,54,12,0
040816,54,13,0
040816,54,14,0
040816,54,15,0
040816,54,16,0
040816,54,17,0
040816,54,18,0
040816,54,19,0
040816,55,1,0
040816,55,2,4
040816,55,3,0
040816,55,4,4
040816,55,5,0
040816,55,6,1
040816,55,7,0
040816,55,8,0
040816,55,9,0
040816,55,10,0
040816,55,11,0
040816,55,12,5
040816,55,13,0
040816,55,14,1
040816,55,15,1
040816,55,16,3
040816,55,17,0
040816,55,18,1
040816,55,19,2
040816,56,1,0
040816,56,2,0
040816,56,3,0
040816,56,4,0
040816,56,5,0
040816,56,6,0
040816,56,7,0
040816,56,8,0
040816,56,9,0
040816,56,10,0
040816,56,11,0
040816,56,12,0
040816,56,13,0
040816,56,14,0
040816,56,15,0
040816,56,16,0
040816,56,17,0
040816,56,18,0
040816,56,19,0
040816,57,1,0
040816,57,2,0
040816,57,3,0
040816,57,4,0
040816,57,5,0
040816,57,6,0
040816,57,7,0
040816,57,8,0
040816,57,9,0
040816,57,10,0
040816,57,11,0
040816,57,12,0
040816,57,13,0
040816,57,14,0
040816,57,15,0
040816,57,16,0
040816,57,17,0
040816,57,18,0
040816,57,19,0
040816,58,1,0
040816,58,2,0
040816,58,3,0
040816,58,4,0
040816,58,5,0
040816,58,6,0
040816,58,7,0
040816,58,8,0
040816,58,9,0
040816,58,10,0
040816,58,11,0
040816,58,12,0
040816,58,13,0
040816,58,14,0
040816,58,15,0
040816,58,16,0
040816,58,17,0
040816,58,18,0
040816,58,19,0
040816,59,1,0
040816,59,2,0
040816,59,3,0
040816,59,4,0
040816,59,5,0
040816,59,6,0
040816,59,7,0
040816,59,8,0
040816,59,9,0
040816,59,10,0
040816,59,11,0
040816,59,12,0
040816,59,13,0
040816,59,14,0
040816,59,15,0
040816,59,16,0
040816,59,17,0
040816,59,18,0
040816,59,19,0
040817,00,1,0
040817,00,2,3
040817,00,3,0
040817,00,4,1
040817,00,5,0
040817,00,6,3
040817,00,7,0
040817,00,8,0
040817,00,9,0
040817,00,10,0
040817,00,11,2
040817,00,12,2
040817,00,13,2
040817,00,14,2
040817,00,15,1
040817,00,16,0
040817,00,17,0
040817,00,18,0
040817,00,19,0
040817,01,1,0
040817,01,2,0
040817,01,3,0
040817,01,4,0
040817,01,5,0
040817,01,6,0
040817,01,7,0
040817,01,8,0
040817,01,9,0
040817,01,10,0
040817,01,11,0
040817,01,12,0
040817,01,13,0
040817,01,14,0
040817,01,15,0
040817,01,16,0
040817,01,17,0
040817,01,18,0
040817,01,19,0
040817,02,1,0
040817,02,2,0
040817,02,3,0
040817,02,4,0
040817,02,5,0
040817,02,6,0
040817,02,7,0
040817,02,8,0
040817,02,9,0
040817,02,10,0
040817,02,11,0
040817,02,12,0
040817,02,13,0
040817,02,14,0
040817,02,15,0
040817,02,16,0
040817,02,17,0
040817,02,18,0
040817,02,19,0
040817,03,1,0
040817,03,2,0
040817,03,3,0
040817,03,4,0
040817,03,5,0
040817,03,6,0
040817,03,7,0
040817,03,8,0
040817,03,9,0
040817,03,10,0
040817,03,11,0
040817,03,12,0
040817,03,13,0
040817,03,14,0
040817,03,15,0
040817,03,16,0
040817,03,17,0
040817,03,18,0
040817,03,19,0
040817,04,1,0
040817,04,2,0
040817,04,3,0
040817,04,4,0
040817,04,5,0
040817,04,6,0
040817,04,7,0
040817,04,8,0
040817,04,9,0
040817,04,10,0
040817,04,11,0
040817,04,12,0
040817,04,13,0
040817,04,14,0
040817,04,15,0
040817,04,16,0
040817,04,17,0
040817,04,18,0
040817,04,19,0
040817,05,1,0
040817,05,2,2
040817,05,3,0
040817,05,4,1
040817,05,5,2
040817,05,6,3
040817,05,7,0
040817,05,8,0
040817,05,9,0
040817,05,10,0
040817,05,11,0
040817,05,12,3
040817,05,13,0
040817,05,14,1
040817,05,15,2
040817,05,16,0
040817,05,17,0
040817,05,18,1
040817,05,19,0
040817,06,1,0
040817,06,2,0
040817,06,3,0
040817,06,4,0
040817,06,5,0
040817,06,6,0
040817,06,7,0
040817,06,8,0
040817,06,9,0
040817,06,10,0
040817,06,11,0
040817,06,12,0
040817,06,13,0
040817,06,14,0
040817,06,15,0
040817,06,16,0
040817,06,17,0
040817,06,18,0
040817,06,19,0
040817,07,1,0
040817,07,2,0
040817,07,3,0
040817,07,4,0
040817,07,5,0
040817,07,6,0
040817,07,7,0
040817,07,8,0
040817,07,9,0
040817,07,10,0
040817,07,11,0
040817,07,12,0
040817,07,13,0
040817,07,14,0
040817,07,15,0
040817,07,16,0
040817,07,17,0
040817,07,18,0
040817,07,19,0
040817,08,1,0
040817,08,2,0
040817,08,3,0
040817,08,4,0
040817,08,5,0
040817,08,6,0
040817,08,7,0
040817,08,8,0
040817,08,9,0
040817,08,10,0
040817,08,11,0
040817,08,12,0
040817,08,13,0
040817,08,14,0
040817,08,15,0
040817,08,16,0
040817,08,17,0
040817,08,18,0
040817,08,19,0
040817,09,1,0
040817,09,2,0
040817,09,3,0
040817,09,4,0
040817,09,5,0
040817,09,6,0
040817,09,7,0
040817,09,8,0
040817,09,9,0
040817,09,10,0
040817,09,11,0
040817,09,12,0
040817,09,13,0
040817,09,14,0
040817,09,15,0
040817,09,16,0
040817,09,17,0
040817,09,18,0
040817,09,19,0
040817,10,1,0
040817,10,2,2
040817,10,3,0
040817,10,4,1
040817,10,5,1
040817,10,6,0
040817,10,7,0
040817,10,8,0
040817,10,9,0
040817,10,10,0
040817,10,11,0
040817,10,12,4
040817,10,13,1
040817,10,14,1
040817,10,15,1
040817,10,16,3
040817,10,17,1
040817,10,18,0
040817,10,19,1
040817,11,1,0
040817,11,2,0
040817,11,3,0
040817,11,4,0
040817,11,5,0
040817,11,6,0
040817,11,7,0
040817,11,8,0
040817,11,9,0
040817,11,10,0
040817,11,11,0
040817,11,12,0
040817,11,13,0
040817,11,14,0
040817,11,15,0
040817,11,16,0
040817,11,17,0
040817,11,18,0
040817,11,19,0
040817,12,1,0
040817,12,2,0
040817,12,3,0
040817,12,4,0
040817,12,5,0
040817,12,6,0
040817,12,7,0
040817,12,8,0
040817,12,9,0
040817,12,10,0
040817,12,11,0
040817,12,12,0
040817,12,13,0
040817,12,14,0
040817,12,15,0
040817,12,16,0
040817,12,17,0
040817,12,18,0
040817,12,19,0
040817,13,1,0
040817,13,2,0
040817,13,3,0
040817,13,4,0
040817,13,5,0
040817,13,6,0
040817,13,7,0
040817,13,8,0
040817,13,9,0
040817,13,10,0
040817,13,11,0
040817,13,12,0
040817,13,13,0
040817,13,14,0
040817,13,15,0
040817,13,16,0
040817,13,17,0
040817,13,18,0
040817,13,19,0
040817,14,1,0
040817,14,2,0
040817,14,3,0
040817,14,4,0
040817,14,5,0
040817,14,6,0
040817,14,7,0
040817,14,8,0
040817,14,9,0
040817,14,10,0
040817,14,11,0
040817,14,12,0
040817,14,13,0
040817,14,14,0
040817,14,15,0
040817,14,16,0
040817,14,17,0
040817,14,18,0
040817,14,19,0
040817,15,1,2
040817,15,2,0
040817,15,3,0
040817,15,4,0
040817,15,5,1
040817,15,6,2
040817,15,7,0
040817,15,8,0
040817,15,9,0
040817,15,10,0
040817,15,11,0
040817,15,12,1
040817,15,13,0
040817,15,14,0
040817,15,15,1
040817,15,16,0
040817,15,17,0
040817,15,18,2
040817,15,19,1
040817,16,1,0
040817,16,2,0
040817,16,3,0
040817,16,4,0
040817,16,5,0
040817,16,6,0
040817,16,7,0
040817,16,8,0
040817,16,9,0
040817,16,10,0
040817,16,11,0
040817,16,12,0
040817,16,13,0
040817,16,14,0
040817,16,15,0
040817,16,16,0
040817,16,17,0
040817,16,18,0
040817,16,19,0
040817,17,1,0
040817,17,2,0
040817,17,3,0
040817,17,4,0
040817,17,5,0
040817,17,6,0
040817,17,7,0
040817,17,8,0
040817,17,9,0
040817,17,10,0
040817,17,11,0
040817,17,12,0
040817,17,13,0
040817,17,14,0
040817,17,15,0
040817,17,16,0
040817,17,17,0
040817,17,18,0
040817,17,19,0
040817,18,1,0
040817,18,2,0
040817,18,3,0
040817,18,4,0
040817,18,5,0
040817,18,6,0
040817,18,7,0
040817,18,8,0
040817,18,9,0
040817,18,10,0
040817,18,11,0
040817,18,12,0
040817,18,13,0
040817,18,14,0
040817,18,15,0
040817,18,16,0
040817,18,17,0
040817,18,18,0
040817,18,19,0
040817,19,1,0
040817,19,2,0
040817,19,3,0
040817,19,4,0
040817,19,5,0
040817,19,6,0
040817,19,7,0
040817,19,8,0
040817,19,9,0
040817,19,10,0
040817,19,11,0
040817,19,12,0
040817,19,13,0
040817,19,14,0
040817,19,15,0
040817,19,16,0
040817,19,17,0
040817,19,18,0
040817,19,19,0
040817,20,1,0
040817,20,2,1
040817,20,3,0
040817,20,4,1
040817,20,5,0
040817,20,6,2
040817,20,7,0
040817,20,8,0
040817,20,9,0
040817,20,10,0
040817,20,11,0
040817,20,12,3
040817,20,13,0
040817,20,14,2
040817,20,15,0
040817,20,16,0
040817,20,17,1
040817,20,18,2
040817,20,19,0
040817,21,1,0
040817,21,2,0
040817,21,3,0
040817,21,4,0
040817,21,5,0
040817,21,6,0
040817,21,7,0
040817,21,8,0
040817,21,9,0
040817,21,10,0
040817,21,11,0
040817,21,12,0
040817,21,13,0
040817,21,14,0
040817,21,15,0
040817,21,16,0
040817,21,17,0
040817,21,18,0
040817,21,19,0
040817,22,1,0
040817,22,2,0
040817,22,3,0
040817,22,4,0
040817,22,5,0
040817,22,6,0
040817,22,7,0
040817,22,8,0
040817,22,9,0
040817,22,10,0
040817,22,11,0
040817,22,12,0
040817,22,13,0
040817,22,14,0
040817,22,15,0
040817,22,16,0
040817,22,17,0
040817,22,18,0
040817,22,19,0
040817,23,1,0
040817,23,2,0
040817,23,3,0
040817,23,4,0
040817,23,5,0
040817,23,6,0
040817,23,7,0
040817,23,8,0
040817,23,9,0
040817,23,10,0
040817,23,11,0
040817,23,12,0
040817,23,13,0
040817,23,14,0
040817,23,15,0
040817,23,16,0
040817,23,17,0
040817,23,18,0
040817,23,19,0
040817,24,1,0
040817,24,2,0
040817,24,3,0
040817,24,4,0
040817,24,5,0
040817,24,6,0
040817,24,7,0
040817,24,8,0
040817,24,9,0
040817,24,10,0
040817,24,11,0
040817,24,12,0
040817,24,13,0
040817,24,14,0
040817,24,15,0
040817,24,16,0
040817,24,17,0
040817,24,18,0
040817,24,19,0
040817,25,1,1
040817,25,2,1
040817,25,3,0
040817,25,4,0
040817,25,5,2
040817,25,6,1
040817,25,7,0
040817,25,8,0
040817,25,9,0
040817,25,10,0
040817,25,11,0
040817,25,12,2
040817,25,13,0
040817,25,14,1
040817,25,15,2
040817,25,16,0
040817,25,17,0
040817,25,18,3
040817,25,19,1
040817,26,1,0
040817,26,2,0
040817,26,3,0
040817,26,4,0
040817,26,5,0
040817,26,6,0
040817,26,7,0
040817,26,8,0
040817,26,9,0
040817,26,10,0
040817,26,11,0
040817,26,12,0
040817,26,13,0
040817,26,14,0
040817,26,15,0
040817,26,16,0
040817,26,17,0
040817,26,18,0
040817,26,19,0
040817,27,1,0
040817,27,2,0
040817,27,3,0
040817,27,4,0
040817,27,5,0
040817,27,6,0
040817,27,7,0
040817,27,8,0
040817,27,9,0
040817,27,10,0
040817,27,11,0
040817,27,12,0
040817,27,13,0
040817,27,14,0
040817,27,15,0
040817,27,16,0
040817,27,17,0
040817,27,18,0
040817,27,19,0
040817,28,1,0
040817,28,2,0
040817,28,3,0
040817,28,4,0
040817,28,5,0
040817,28,6,0
040817,28,7,0
040817,28,8,0
040817,28,9,0
040817,28,10,0
040817,28,11,0
040817,28,12,0
040817,28,13,0
040817,28,14,0
040817,28,15,0
040817,28,16,0
040817,28,17,0
040817,28,18,0
040817,28,19,0
040817,29,1,0
040817,29,2,0
040817,29,3,0
040817,29,4,0
040817,29,5,0
040817,29,6,0
040817,29,7,0
040817,29,8,0
040817,29,9,0
040817,29,10,0
040817,29,11,0
040817,29,12,0
040817,29,13,0
040817,29,14,0
040817,29,15,0
040817,29,16,0
040817,29,17,0
040817,29,18,0
040817,29,19,0
040817,30,1,0
040817,30,2,3
040817,30,3,0
040817,30,4,2
040817,30,5,1
040817,30,6,1
040817,30,7,0
040817,30,8,0
040817,30,9,0
040817,30,10,0
040817,30,11,0
040817,30,12,3
040817,30,13,0
040817,30,14,1
040817,30,15,1
040817,30,16,0
040817,30,17,0
040817,30,18,0
040817,30,19,2
040817,31,1,0
040817,31,2,0
040817,31,3,0
040817,31,4,0
040817,31,5,0
040817,31,6,0
040817,31,7,0
040817,31,8,0
040817,31,9,0
040817,31,10,0
040817,31,11,0
